koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_kepmag
0.0,0,0,1,0,1.63345402,2.882e-05,-2.882e-05,181.8556,0.0132,-0.0132,1.19,11.24,-0.079,3.817,0.755,-0.755,359.0,61.7,-61.7,24.87,8.04,-3.45,1750.0,2211.18,2171.51,-807.44,7.4,6283.0,197.0,-241.0,4.372,0.105,-0.195,1.091,0.353,-0.151,12.179
0.0,0,0,1,1,37.809539,0.001379,-0.001379,158.4002,0.0329,-0.0329,0.03,0.416,-0.03,7.547,0.481,-0.481,487.4,53.6,-53.6,1.79,0.39,-0.17,483.0,12.89,8.87,-3.75,9.7,5595.0,177.0,-197.0,4.57,0.038,-0.152,0.82,0.181,-0.078,15.752
0.0,0,1,0,0,17.177328207,2.465e-06,-2.465e-06,170.54643,0.000118,-0.000118,0.267,0.015,-0.018,7.6702,0.0103,-0.0103,24419.0,21.0,-21.0,15.29,4.95,-1.65,720.0,63.7,62.58,-19.71,1357.5,6032.0,189.0,-210.0,4.485,0.054,-0.216,0.973,0.315,-0.105,14.923
0.0,0,0,1,1,2.17489806,1.487e-05,-1.487e-05,134.11887,0.00491,-0.00491,0.76,0.184,-0.516,4.599,0.212,-0.212,74.8,3.1,-3.1,1.08,0.17,-0.15,1496.0,1187.26,472.47,-351.9,29.3,5749.0,77.0,-77.0,4.323,0.115,-0.115,1.15,0.174,-0.159,13.655
0.999,0,0,0,0,17.3731821,0.0001827,-0.0001827,138.28747,0.00853,-0.00853,0.227,0.228,-0.227,3.36,0.263,-0.263,71.7,6.3,-6.3,1.31,0.25,-0.25,901.0,155.73,80.66,-62.02,14.0,6180.0,111.0,-136.0,4.155,0.162,-0.122,1.54,0.291,-0.291,12.677
0.333,0,0,0,0,2.131660527,9.485e-06,-9.485e-06,133.13431,0.00339,-0.00339,0.036,0.421,-0.036,1.8585,0.0993,-0.0993,32.2,2.4,-2.4,0.56,0.08,-0.05,1438.0,1010.45,408.09,-247.61,15.7,5849.0,105.0,-117.0,4.426,0.076,-0.114,0.997,0.143,-0.095,11.893
0.0,0,0,1,1,1.811460943,3.797e-06,-3.797e-06,132.93207,0.00218,-0.00218,0.971,0.004,-0.004,5.065,0.115,-0.115,428.5,9.4,-9.4,2.83,0.82,-0.51,1508.0,1224.37,1038.17,-481.1,83.9,5700.0,152.0,-152.0,4.382,0.149,-0.182,1.008,0.292,-0.179,14.674
0.0,1,0,1,0,0.743495989,2.246e-06,-2.246e-06,132.18904,0.0024,-0.0024,1.144,0.861,-0.136,2.255,0.131,-0.131,172.8,8.1,-8.1,11.82,1.81,-0.9,1617.0,1612.65,799.94,-392.89,26.0,5345.0,160.0,-160.0,4.639,0.036,-0.09,0.686,0.105,-0.052,15.222
0.972,0,0,0,0,2.10081629,1.482e-05,-1.482e-05,132.26789,0.00498,-0.00498,0.979,0.024,-0.703,2.8182,0.0914,-0.0914,169.1,12.5,-12.5,1.65,0.49,-0.2,1378.0,852.78,768.81,-282.51,15.3,5815.0,175.0,-210.0,4.5,0.052,-0.195,0.918,0.275,-0.11,15.656
1.0,0,0,0,0,13.08424286,2.609e-05,-2.609e-05,132.63129,0.00157,-0.00157,0.701,0.185,-0.475,3.0401,0.0549,-0.0549,662.0,14.4,-14.4,2.71,0.35,-0.23,739.0,70.51,26.87,-15.74,51.2,5511.0,110.0,0.0,4.426,0.081,-0.099,0.987,0.128,-0.085,14.072
0.98,1,0,0,0,370.50684,0.01789,-0.01789,150.8212,0.0241,-0.0241,0.0647,0.4151,-0.0645,12.132,0.832,-0.832,418.6,47.3,-47.3,2.06,0.87,-0.2,277.0,1.39,1.73,-0.41,8.8,6360.0,166.0,-221.0,4.458,0.052,-0.296,0.999,0.423,-0.098,14.851
1.0,0,0,0,0,24.8056775,0.0001033,-0.0001033,145.07526,0.00319,-0.00319,0.007,0.415,-0.007,6.148,0.102,-0.102,624.4,16.5,-16.5,2.16,0.22,-0.22,588.0,28.22,8.8,-6.99,39.4,5600.0,112.0,-100.0,4.455,0.102,-0.077,0.872,0.088,-0.088,15.204
0.993,0,0,0,0,49.5004725,0.0003399,-0.0003399,139.04294,0.0057,-0.0057,0.162,0.304,-0.162,5.772,0.162,-0.162,965.2,35.6,-35.6,2.49,0.1,-0.19,402.0,6.2,0.93,-1.26,27.8,4954.0,79.0,-79.0,4.5,0.072,-0.023,0.828,0.032,-0.065,15.565
1.0,0,0,0,0,10.44087398,5.113e-05,-5.113e-05,137.97113,0.00406,-0.00406,0.914,0.039,-0.62,3.743,0.122,-0.122,821.5,40.5,-40.5,3.41,0.98,-0.49,829.0,111.52,93.94,-39.18,22.2,5738.0,156.0,-173.0,4.426,0.101,-0.188,0.981,0.281,-0.141,15.104
0.217,1,0,0,0,251.7512,0.002883,-0.002883,271.06864,0.00693,-0.00693,0.943,0.032,-0.671,4.314,0.436,-0.436,114.3,18.6,-18.6,1.25,0.18,-0.08,272.0,1.29,0.52,-0.25,7.5,5640.0,101.0,-113.0,4.492,0.045,-0.113,0.921,0.131,-0.061,12.623
1.0,0,0,0,0,5.92972237,6.985e-05,-6.985e-05,135.49811,0.00973,-0.00973,0.048,0.401,-0.048,2.518,0.294,-0.294,412.1,56.3,-56.3,1.92,0.29,-0.1,972.0,210.95,83.29,-30.78,8.9,5741.0,78.0,-78.0,4.492,0.03,-0.128,0.956,0.143,-0.048,14.746
0.915,0,0,0,0,20.3504704,0.0002623,-0.0002623,142.7588,0.0103,-0.0103,0.192,0.231,-0.192,7.225,0.25,-0.25,101.8,7.1,-7.1,1.01,0.29,-0.15,695.0,55.07,45.55,-19.97,16.6,5952.0,161.0,-178.0,4.41,0.101,-0.188,1.002,0.282,-0.152,13.914
0.0,0,1,1,0,1.958577398,8.678e-06,-8.678e-06,132.26115,0.00373,-0.00373,0.59,0.366,-0.374,2.388,0.123,-0.123,453.0,23.1,-23.1,1.8,0.37,-0.14,1252.0,579.19,380.92,-138.38,24.5,5402.0,177.0,-160.0,4.568,0.034,-0.136,0.816,0.169,-0.06,15.902
1.0,0,0,0,0,4.585466941,5.58e-06,-5.58e-06,169.86095,0.001,-0.001,0.823,0.018,-0.591,3.4437,0.0262,-0.0262,383.5,5.1,-5.1,3.29,0.54,-0.71,1307.0,688.54,313.04,-300.02,84.8,5788.0,104.0,-115.0,4.16,0.162,-0.108,1.495,0.245,-0.326,13.764
0.001,0,0,1,0,26.190289,0.0002619,-0.0002619,143.22089,0.00965,-0.00965,0.109,0.352,-0.109,2.148,0.398,-0.398,51.8,7.6,-7.6,1.05,0.3,-0.26,793.0,93.35,81.0,-47.35,9.3,6434.0,181.0,-250.0,4.208,0.175,-0.193,1.441,0.422,-0.346,11.66
1.0,0,0,0,0,7.96431492,1.037e-05,-1.037e-05,136.81646,0.00109,-0.00109,0.189,0.289,-0.189,1.5342,0.0384,-0.0384,746.0,20.4,-20.4,2.44,0.59,-0.32,805.0,99.42,75.62,-32.21,44.3,5185.0,170.0,-139.0,4.44,0.105,-0.192,0.91,0.222,-0.12,14.425
0.0,1,0,0,0,0.92225589,1.924e-05,-1.924e-05,131.8088,0.0167,-0.0167,0.992,0.01,-0.681,4.227,0.482,-0.482,33.0,5.6,-5.6,1.29,0.29,-0.44,2206.0,5614.19,3999.9,-3445.3,7.1,5631.0,186.0,-169.0,4.114,0.322,-0.138,1.485,0.336,-0.504,12.352
0.997,0,0,0,0,17.157236,0.0001862,-0.0001862,133.68951,0.00899,-0.00899,0.238,0.218,-0.238,11.284,0.248,-0.248,110.4,5.0,-5.0,1.55,0.24,-0.36,844.0,119.87,53.1,-54.09,23.6,5676.0,115.0,-104.0,4.1,0.203,-0.087,1.487,0.229,-0.344,13.29
0.0,0,0,1,1,0.933746515,3.11e-07,-3.11e-07,133.387415,0.000291,-0.000291,1.262,0.085,-0.082,6.6522,0.0218,-0.0218,2936.6,7.0,-7.0,25.54,3.38,-2.25,1508.0,1222.25,541.93,-310.48,549.5,5252.0,157.0,-141.0,4.596,0.054,-0.072,0.716,0.095,-0.063,14.658
0.0,0,1,0,0,1.003049079,1.17e-07,-1.17e-07,132.372429,9.77e-05,-9.77e-05,0.568,0.004,-0.004,7.9657,0.0119,-0.0119,219270.0,251.0,-251.0,42.5,11.53,-4.58,1714.0,2049.63,1678.28,-605.04,1766.7,5775.0,173.0,-173.0,4.518,0.069,-0.173,0.844,0.229,-0.091,15.097
0.0,0,1,1,0,0.913244995,2.668e-06,-2.668e-06,132.18552,0.00222,-0.00222,0.286,0.311,-0.286,0.4931,0.0936,-0.0936,47.8,4.8,-4.8,0.77,0.23,-0.1,1967.0,3541.46,3150.24,-1196.84,10.2,5923.0,158.0,-193.0,4.402,0.087,-0.203,1.049,0.319,-0.137,13.343
1.0,0,0,0,0,5.89661966,4.591e-05,-4.591e-05,134.03046,0.00701,-0.00701,0.039,0.419,-0.039,3.154,0.189,-0.189,144.0,10.4,-10.4,1.28,0.26,-0.22,1000.0,237.1,128.71,-82.04,15.3,5392.0,80.0,-72.0,4.314,0.165,-0.15,1.087,0.224,-0.184,14.622
1.0,0,0,0,0,1.8679943,1.022e-05,-1.022e-05,133.22986,0.00505,-0.00505,0.173,0.294,-0.173,1.087,0.169,-0.169,73.4,11.4,-11.4,0.7,0.14,-0.07,1291.0,658.77,421.7,-171.57,10.0,5487.0,147.0,-147.0,4.568,0.038,-0.152,0.815,0.175,-0.075,14.185
0.0,0,0,1,0,0.715802309,2.73e-07,-2.73e-07,131.690348,0.000326,-0.000326,1.251,2.046,-0.089,1.5586,0.019,-0.019,2208.6,20.6,-20.6,25.52,3.78,-2.02,1656.0,1787.96,897.17,-446.94,137.7,5239.0,174.0,-158.0,4.6,0.032,-0.091,0.757,0.112,-0.06,15.579
1.0,0,0,0,0,5.315954488,6.638e-06,-6.638e-06,132.43002,0.00102,-0.00102,0.718,0.052,-0.496,1.1165,0.0379,-0.0379,965.9,31.7,-31.7,2.33,0.17,-0.08,746.0,73.19,17.63,-10.45,37.7,4723.0,94.0,-94.0,4.628,0.012,-0.045,0.691,0.049,-0.025,14.84
0.0,0,1,1,1,0.934924739,3.859e-06,-3.859e-06,132.17846,0.00327,-0.00327,0.309,0.173,-0.309,2.052,0.119,-0.119,73.8,4.6,-4.6,2.29,0.37,-0.86,3156.0,23533.0,11752.86,-15294.58,20.3,6477.0,176.0,-176.0,3.781,0.312,-0.098,2.628,0.422,-0.985,12.31
1.0,0,0,0,0,2.18660188,1.056e-05,-1.056e-05,131.94832,0.00363,-0.00363,0.828,0.02,-0.577,1.585,0.123,-0.123,122.3,10.3,-10.3,0.98,0.08,-0.1,1099.0,345.07,106.33,-99.8,14.2,4904.0,148.0,-148.0,4.535,0.078,-0.048,0.772,0.06,-0.08,14.793
0.95,0,0,0,0,3.81371423,2.544e-05,-2.544e-05,132.57465,0.00548,-0.00548,0.306,0.145,-0.306,1.973,0.169,-0.169,281.0,29.2,-29.2,1.37,0.32,-0.12,1029.0,264.63,185.31,-71.19,11.4,5547.0,166.0,-166.0,4.571,0.028,-0.152,0.82,0.188,-0.075,15.89
0.0,0,0,1,1,1.33256944,1.288e-05,-1.288e-05,132.05502,0.0069,-0.0069,0.456,0.006,-0.456,3.89,0.258,-0.258,20.6,1.4,-1.4,0.46,0.08,-0.06,1624.0,1636.72,898.42,-512.7,18.8,5655.0,137.0,-154.0,4.431,0.088,-0.132,0.998,0.186,-0.124,12.496
1.0,0,0,0,0,4.309381978,6.657e-06,-6.657e-06,134.03552,0.00126,-0.00126,0.034,0.368,-0.034,2.8977,0.0359,-0.0359,310.7,8.1,-8.1,1.89,0.28,-0.25,1134.0,390.76,152.15,-112.5,42.3,5541.0,74.0,-74.0,4.332,0.137,-0.1,1.089,0.161,-0.145,14.619
1.0,0,0,0,0,18.11993039,3.701e-05,-3.701e-05,182.61535,0.00164,-0.00164,0.206,0.192,-0.206,4.2309,0.0581,-0.0581,1506.9,25.8,-25.8,2.95,0.42,-0.22,563.0,23.77,11.17,-5.65,60.7,5196.0,155.0,-155.0,4.593,0.026,-0.097,0.775,0.111,-0.056,15.532
0.992,0,0,0,0,15.13590453,6.155e-05,-6.155e-05,146.58371,0.00346,-0.00346,0.46,0.025,-0.442,2.236,0.102,-0.102,255.7,15.3,-15.3,2.57,0.74,-0.75,933.0,179.16,159.28,-102.35,19.8,6050.0,190.0,-232.0,4.137,0.252,-0.168,1.572,0.459,-0.459,13.964
0.0,0,1,1,0,3.341913228,9.953e-06,-9.953e-06,171.63943,0.00247,-0.00247,1.213,11.28,-0.141,3.813,0.12,-0.12,725.3,21.3,-21.3,21.55,3.54,-1.89,1032.0,268.67,145.91,-70.67,39.0,5295.0,175.0,-159.0,4.551,0.049,-0.105,0.811,0.133,-0.071,15.629
0.998,0,0,0,0,124.03589939,9.126e-05,-9.126e-05,136.015098,0.00065,-0.00065,0.075,0.175,-0.075,4.8472,0.0278,-0.0278,7690.0,47.1,-47.1,11.13,1.8,-1.8,413.0,6.88,2.93,-2.3,190.1,5822.0,79.0,-79.0,4.244,0.143,-0.104,1.28,0.207,-0.207,14.989
1.0,0,0,0,0,133.460999,0.0002571,-0.0002571,216.04334,0.00138,-0.00138,0.249,0.043,-0.249,11.4997,0.0691,-0.0691,5032.9,32.4,-32.4,11.21,1.72,-2.59,433.0,8.29,3.42,-3.64,162.3,5588.0,83.0,-75.0,4.047,0.203,-0.087,1.593,0.245,-0.368,15.12
1.0,0,0,0,0,6.575315881,3.726e-06,-3.726e-06,173.634044,0.000455,-0.000455,0.39,0.065,-0.306,4.3084,0.0306,-0.0306,2793.3,14.9,-14.9,5.31,1.5,-0.81,1015.0,251.38,209.1,-91.63,221.1,5992.0,162.0,-180.0,4.415,0.105,-0.195,0.989,0.28,-0.151,15.312
0.998,0,0,0,0,94.289223,0.0006466,-0.0006466,166.50826,0.00587,-0.00587,0.613,0.33,-0.389,4.102,0.158,-0.158,505.4,26.3,-26.3,2.11,0.29,-0.08,369.0,4.39,1.53,-0.61,22.5,5632.0,67.0,-92.0,4.537,0.014,-0.119,0.904,0.121,-0.038,14.183
1.0,0,0,0,0,3.166353562,2.532e-06,-2.532e-06,170.966145,0.000631,-0.000631,0.032,0.321,-0.032,3.3129,0.0233,-0.0233,1473.4,13.4,-13.4,3.82,1.22,-0.41,1273.0,621.92,586.4,-191.31,128.3,6007.0,169.0,-211.0,4.47,0.052,-0.208,0.998,0.318,-0.106,15.603
0.0,0,1,1,0,15.4126766,0.0002555,-0.0002555,144.9757,0.0158,-0.0158,0.958,0.013,-0.659,3.402,0.391,-0.391,599.8,96.5,-96.5,2.82,0.45,-0.2,618.0,34.56,18.93,-8.62,7.5,5240.0,189.0,-173.0,4.555,0.03,-0.12,0.856,0.136,-0.063,14.373
0.0,0,1,1,0,4.494498254,7.267e-06,-7.267e-06,134.77583,0.00133,-0.00133,1.149,34.9,-0.322,1.9742,0.0731,-0.0731,248.2,7.7,-7.7,62.11,11.11,-19.07,1667.0,1824.84,966.53,-1074.79,39.3,5117.0,124.0,-195.0,3.578,0.222,-0.148,3.403,0.609,-1.045,12.786
0.0,0,0,1,1,2.44199803,1.066e-05,-1.066e-05,134.57095,0.00371,-0.00371,0.856,0.135,-0.855,2.759,0.534,-0.534,251.7,19.4,-19.4,1.44,0.35,-0.12,1282.0,638.05,459.75,-161.64,27.2,5970.0,161.0,-179.0,4.564,0.044,-0.176,0.796,0.194,-0.065,15.282
0.0,0,1,0,0,2.37795507,6.92e-07,-6.92e-07,132.557333,0.000231,-0.000231,1.298,1.316,-0.106,2.4329,0.013,-0.013,4391.1,18.9,-18.9,92.61,34.07,-27.87,2965.0,18261.57,20432.3,-10792.03,257.5,9565.0,302.0,-416.0,4.088,0.171,-0.209,2.286,0.841,-0.688,11.639
0.0,0,0,0,0,9.250572762,2.897e-06,-2.897e-06,135.407531,0.000259,-0.000259,1.234,0.22,-0.112,3.6373,0.0127,-0.0127,1039.5,3.5,-3.5,96.08,24.5,-45.53,1966.0,3530.57,2671.62,-2705.95,351.4,8133.0,225.0,-338.0,3.715,0.413,-0.11,3.294,0.84,-1.561,11.31
0.0,0,0,1,1,1.16015259,8.68e-07,-8.68e-07,121.704645,0.000673,-0.000673,0.748,0.025,-0.515,1.3433,0.0195,-0.0195,170.2,4.1,-4.1,1.4,0.2,-0.12,1751.0,2229.29,910.2,-505.19,48.4,5842.0,105.0,-117.0,4.433,0.072,-0.117,0.985,0.143,-0.083,12.45
0.0,0,0,1,0,8.0386699,0.0001136,-0.0001136,135.3098,0.0123,-0.0123,0.399,0.06,-0.399,3.549,0.37,-0.37,142.0,15.0,-15.0,1.18,0.34,-0.12,926.0,173.92,151.54,-50.23,11.6,6018.0,181.0,-181.0,4.485,0.05,-0.2,0.975,0.282,-0.101,14.999
0.0,1,0,1,1,12.42592247,4.636e-05,-4.636e-05,141.54848,0.00323,-0.00323,0.885,0.003,-0.004,31.5,0.249,-0.249,8707.6,50.9,-50.9,79.21,14.22,-28.44,1547.0,1353.9,605.42,-848.59,190.8,4849.0,48.0,-115.0,3.06,0.18,-0.105,6.952,1.248,-2.496,12.696
0.0,0,1,0,0,1.6156052,0.0002109,-0.0002109,131.4952,0.0164,-0.0164,1.149,0.322,-0.178,14.55,1.6,-1.6,1582.0,328.0,-328.0,34.69,10.39,-8.48,2202.0,5539.33,4903.21,-2874.79,253.1,6770.0,189.0,-283.0,4.15,0.158,-0.193,1.623,0.486,-0.397,13.391
0.998,0,0,0,0,19.5650801,0.0001766,-0.0001766,136.28555,0.00743,-0.00743,0.025,0.425,-0.025,4.242,0.277,-0.277,61.7,5.3,-5.3,0.97,0.18,-0.12,791.0,92.77,46.07,-27.1,13.8,6180.0,111.0,-135.0,4.294,0.099,-0.132,1.235,0.223,-0.149,12.674
0.992,0,0,0,0,2.64622742,2.06e-05,-2.06e-05,132.66343,0.00722,-0.00722,0.478,0.11,-0.393,1.407,0.252,-0.252,155.5,26.1,-26.1,0.99,0.07,-0.05,1082.0,324.38,75.53,-56.91,8.4,5167.0,103.0,-103.0,4.555,0.036,-0.05,0.787,0.053,-0.043,15.498
1.0,0,0,0,0,22.18332255,4.401e-05,-4.401e-05,169.49619,0.00158,-0.00158,0.024,0.367,-0.024,5.1364,0.0539,-0.0539,748.1,12.2,-12.2,2.78,0.38,-0.39,646.0,41.24,16.74,-12.86,70.3,5565.0,111.0,-100.0,4.361,0.138,-0.103,1.03,0.144,-0.144,14.118
0.98,0,0,0,0,0.644322147,2.82e-07,-2.82e-07,131.954907,0.000368,-0.000368,1.3275,0.486,-0.0964,0.893,0.0294,-0.0294,1076.6,18.2,-18.2,24.39,2.48,-1.63,1592.0,1516.94,570.99,-343.14,79.6,5136.0,165.0,-149.0,4.648,0.052,-0.054,0.612,0.062,-0.041,14.999
0.971,0,0,0,0,1.141148847,6.418e-06,-6.418e-06,132.24561,0.00434,-0.00434,0.062,0.399,-0.062,1.629,0.159,-0.159,73.1,7.1,-7.1,1.67,0.26,-0.48,2248.0,6008.73,2493.24,-3123.63,12.7,5438.0,81.0,-73.0,3.916,0.217,-0.093,1.989,0.308,-0.573,14.58
0.998,0,0,0,0,35.9682692,0.0001496,-0.0001496,138.66885,0.00345,-0.00345,0.883,0.055,-0.595,2.839,0.108,-0.108,269.7,14.4,-14.4,2.95,0.49,-0.61,674.0,48.68,21.3,-19.51,21.0,5883.0,79.0,-79.0,4.149,0.176,-0.095,1.529,0.256,-0.313,13.848
0.976,0,0,0,0,104.3519624,0.0006973,-0.0006973,190.10261,0.00525,-0.00525,0.532,0.023,-0.461,3.695,0.141,-0.141,243.8,16.3,-16.3,1.39,0.2,-0.06,355.0,3.74,1.54,-0.59,15.8,5650.0,112.0,-112.0,4.546,0.021,-0.119,0.87,0.124,-0.039,12.57
1.0,0,0,0,0,13.57078281,1.585e-05,-1.585e-05,136.279194,0.000957,-0.000957,0.866,0.015,-0.621,3.3539,0.0489,-0.0489,511.7,6.3,-6.3,2.64,0.4,-0.27,785.0,89.61,38.12,-22.92,88.4,5854.0,105.0,-117.0,4.406,0.09,-0.11,1.012,0.154,-0.103,12.882
0.998,0,0,0,0,46.6856205,0.000112,-0.000112,225.04604,0.00179,-0.00179,0.217,0.187,-0.217,6.3794,0.0615,-0.0615,588.8,10.0,-10.0,2.52,0.16,-0.16,513.0,16.41,3.74,-3.06,59.0,5657.0,113.0,-101.0,4.364,0.055,-0.045,1.046,0.068,-0.068,13.709
0.0,0,1,0,0,8.55935323,7.458e-05,-7.458e-05,137.22854,0.00696,-0.00696,0.744,0.222,-0.523,4.303,0.221,-0.221,148.8,8.7,-8.7,1.21,0.32,-0.14,921.0,169.77,129.38,-53.18,20.4,6115.0,164.0,-182.0,4.462,0.084,-0.182,0.919,0.238,-0.11,14.538
0.965,0,0,0,0,110.461746,0.002985,-0.002985,147.5465,0.0238,-0.0238,0.036,0.412,-0.036,12.46,1.1,-1.1,331.2,24.9,-24.9,1.93,0.64,-0.21,420.0,7.34,7.09,-2.24,15.8,6321.0,169.0,-206.0,4.434,0.054,-0.216,1.058,0.349,-0.116,15.092
0.0,0,1,0,0,22.84156293,4.131e-05,-4.131e-05,138.632,0.00149,-0.00149,1.267,69.51,-0.051,2.5997,0.0692,-0.0692,2940.7,72.5,-72.5,30.0,5.56,-2.98,557.0,22.78,13.6,-6.39,47.6,5381.0,175.0,-159.0,4.538,0.051,-0.119,0.826,0.153,-0.082,15.911
0.995,0,0,0,0,17.31711739,4.694e-05,-4.694e-05,142.36094,0.0022,-0.0022,0.684,0.259,-0.466,3.1518,0.0842,-0.0842,1473.0,47.3,-47.3,2.04,0.1,-0.11,454.0,10.07,2.22,-2.31,35.9,4719.0,131.0,-164.0,4.753,0.042,-0.024,0.502,0.023,-0.029,15.759
0.98,1,0,0,0,345.98207283,3.206e-05,-3.206e-05,392.1763832,0.00334,-0.00334,0.5366,0.201,-0.256,2.97,0.116,-0.116,411.7,16.9,-16.9,2.23,0.4,-0.24,862.0,130.225,64.035,-35.985,26.0,5739.0,151.0,-149.0,4.45,0.066,-0.117,0.974,0.211,-0.101,15.962
1.0,0,0,0,0,10.181584004,6.188e-06,-6.188e-06,177.141891,0.000483,-0.000483,0.92,0.007,-0.005,3.5089,0.0331,-0.0331,5741.1,53.2,-53.2,7.73,2.17,-0.72,812.0,102.91,86.75,-28.91,183.6,5988.0,179.0,-197.0,4.541,0.048,-0.192,0.836,0.234,-0.078,15.657
0.98,0,0,0,0,7.2929891,0.0001735,-0.0001735,135.6364,0.0206,-0.0206,0.022,0.4125,-0.0217,4.053,0.946,-0.946,72.5,13.9,-13.9,0.73,0.25,-0.06,904.0,158.19,155.12,-39.48,7.1,5959.0,148.0,-171.0,4.549,0.031,-0.252,0.856,0.291,-0.07,14.829
1.0,0,0,0,0,7.41113177,1.357e-05,-1.357e-05,175.34754,0.00147,-0.00147,0.712,0.175,-0.477,2.5242,0.0492,-0.0492,620.5,14.3,-14.3,2.45,0.77,-0.25,905.0,158.11,145.61,-47.15,50.4,5849.0,157.0,-192.0,4.517,0.039,-0.208,0.919,0.289,-0.096,15.031
0.0,0,1,0,0,54.35635067,1.598e-05,-1.598e-05,164.070221,0.000239,-0.000239,1.142,0.301,-0.072,6.4345,0.0129,-0.0129,10510.0,19.9,-19.9,38.81,6.74,-4.89,566.0,24.18,11.87,-7.27,628.1,6161.0,123.0,-135.0,4.281,0.12,-0.12,1.255,0.218,-0.158,12.899
0.0,0,1,1,1,5.251916208,5.04e-06,-5.04e-06,357.321883,0.000683,-0.000683,1.256,0.154,-0.105,4.9095,0.0363,-0.0363,10624.0,87.5,-87.5,37.15,9.62,-3.84,952.0,194.17,156.16,-57.54,146.3,5542.0,182.0,-182.0,4.52,0.055,-0.165,0.872,0.226,-0.09,15.756
0.983,0,0,0,0,40.8366307,0.0003848,-0.0003848,152.87346,0.00734,-0.00734,0.363,0.101,-0.363,4.956,0.182,-0.182,264.8,16.3,-16.3,1.5,0.18,-0.13,496.0,14.3,5.07,-3.37,18.7,5529.0,110.0,-110.0,4.457,0.076,-0.093,0.925,0.11,-0.083,14.05
0.0,0,1,1,0,0.504426087,3.39e-07,-3.39e-07,131.894825,0.000598,-0.000598,1.321,0.801,-0.077,1.6276,0.0316,-0.0316,614.5,9.4,-9.4,33.96,8.56,-4.6,2339.0,7077.76,5413.66,-2396.12,81.7,6043.0,182.0,-182.0,4.452,0.116,-0.174,0.901,0.227,-0.122,15.213
0.0,0,0,1,1,3.47143963,2.083e-05,-2.083e-05,133.74061,0.00551,-0.00551,0.719,0.196,-0.473,3.663,0.174,-0.174,99.8,4.4,-4.4,1.19,0.38,-0.15,1358.0,805.05,732.74,-262.04,27.5,6341.0,153.0,-191.0,4.409,0.054,-0.216,1.111,0.353,-0.141,13.599
0.759,0,1,0,0,2.379282197,4.06e-07,-4.06e-07,133.651365,0.000139,-0.000139,0.003,0.067,-0.003,3.1729,0.00588,-0.00588,48434.0,106.0,-106.0,25.74,8.17,-2.93,1571.0,1442.19,1309.84,-463.54,538.0,6392.0,153.0,-230.0,4.399,0.054,-0.216,1.162,0.369,-0.132,15.189
1.0,0,0,0,0,16.34355902,7.639e-05,-7.639e-05,145.04116,0.00363,-0.00363,0.716,0.203,-0.478,5.474,0.122,-0.122,829.4,27.5,-27.5,3.26,0.5,-0.29,730.0,67.34,27.0,-14.74,34.0,5730.0,77.0,-86.0,4.394,0.08,-0.12,1.056,0.161,-0.094,15.017
0.919,0,0,0,0,6.41491277,1.259e-05,-1.259e-05,169.64044,0.00153,-0.00153,0.869,0.057,-0.584,3.3629,0.0481,-0.0481,121.0,2.6,-2.6,1.4,0.2,-0.22,1069.0,309.12,124.36,-106.48,51.1,5931.0,107.0,-118.0,4.322,0.137,-0.112,1.101,0.157,-0.173,11.818
1.0,0,0,0,0,7.15681552,1.201e-05,-1.201e-05,174.13511,0.00133,-0.00133,0.45,0.411,-0.255,2.5882,0.0463,-0.0463,867.0,19.8,-19.8,2.47,0.1,-0.2,782.0,88.23,13.54,-17.72,47.7,5029.0,83.0,-75.0,4.494,0.077,-0.027,0.838,0.033,-0.066,15.46
1.0,0,0,0,0,14.38682567,1.676e-05,-1.676e-05,170.455049,0.000885,-0.000885,0.021,0.411,-0.021,2.1417,0.0323,-0.0323,569.6,10.9,-10.9,2.54,0.37,-0.34,776.0,85.46,35.45,-26.28,61.7,5725.0,104.0,-115.0,4.353,0.126,-0.103,1.072,0.158,-0.143,13.586
0.0,0,0,1,1,7.86335883,1.1e-05,-1.1e-05,171.00299,0.00105,-0.00105,0.995,0.209,-0.023,3.4303,0.0693,-0.0693,467.3,8.0,-8.0,7.84,1.17,-2.55,1195.0,482.18,233.99,-287.2,74.3,5731.0,170.0,-170.0,4.005,0.27,-0.09,1.913,0.286,-0.621,12.94
0.0,0,1,1,0,0.646745436,3.091e-06,-3.091e-06,132.02582,0.004,-0.004,0.942,0.023,-0.644,1.188,0.101,-0.101,115.6,10.3,-10.3,1.49,0.52,-0.17,2373.0,7468.24,7679.05,-2537.52,14.3,6325.0,174.0,-261.0,4.409,0.058,-0.218,1.112,0.388,-0.129,15.212
